system,label,score_type,score,model,sub_model,delta,is_better,baseline_model,baseline_score,gender,label_type,description,score_pvalue,wilcox_pvalue,n_seeds,n_subjects,n_positive
nightingale_group,HDL_size,pearson_r,0.6008450813339163,long_masked_head,long_masked_head_main,,,,,all,regression,HDL particle size; the average diameter or size classification of HDL particles in nanometers,0.0,,10,1676,
nightingale_group,L_HDL_P,pearson_r,0.5866282767861364,long_masked_head,long_masked_head_main,,,,,all,regression,"HDL particle number - measures the total number of high-density lipoprotein particles, a key cardiovascular risk marker",0.0,,10,1676,
nightingale_group,L_HDL_CE,pearson_r,0.5797106645624979,long_masked_head,long_masked_head_main,,,,,all,regression,Large HDL Cholesteryl Ester - cholesteryl ester content in large HDL particles,0.0,,10,1676,
nightingale_group,L_HDL_C,pearson_r,0.577959792835989,long_masked_head,long_masked_head_main,,,,,all,regression,Large HDL Cholesterol - cholesterol content in large high-density lipoprotein particles (protective 'good' cholesterol subclass),0.0,,10,1676,
nightingale_group,L_HDL_L,pearson_r,0.5775536423716889,long_masked_head,long_masked_head_main,,,,,all,regression,"Large HDL particle size - measures the concentration or size distribution of large high-density lipoprotein particles, which are considered protective against cardiovascular disease",0.0,,10,1676,
nightingale_group,L_HDL_PL,pearson_r,0.576414435641399,long_masked_head,long_masked_head_main,,,,,all,regression,"HDL phospholipid content - measures the concentration of phospholipids within HDL particles, reflecting lipoprotein composition",0.0,,10,1676,
nightingale_group,L_HDL_FC,pearson_r,0.5760872222004169,long_masked_head,long_masked_head_main,,,,,all,regression,Large HDL Free Cholesterol - free (unesterified) cholesterol content in large HDL particles,0.0,,10,1676,
nightingale_group,XL_HDL_PL,pearson_r,0.560669315766852,long_masked_head,long_masked_head_main,,,,,all,regression,"Phospholipid content in extra-large high-density lipoprotein particles, measured in concentration units. Phospholipids are a major structural component of lipoprotein particles.",0.0,,10,1676,
nightingale_group,XL_HDL_L,pearson_r,0.5498864860905023,long_masked_head,long_masked_head_main,,,,,all,regression,"Lipid content (total lipids) in extra-large high-density lipoprotein particles, measured in concentration units.",0.0,,10,1676,
nightingale_group,XL_HDL_CE,pearson_r,0.5498108468968353,long_masked_head,long_masked_head_main,,,,,all,regression,"Cholesteryl ester (CE) content in extra-large high-density lipoprotein particles, measured in concentration units. Cholesteryl esters are the esterified form of cholesterol found within lipoprotein cores.",0.0,,10,1676,
nightingale_group,XL_HDL_C,pearson_r,0.5389824242199477,long_masked_head,long_masked_head_main,,,,,all,regression,"Cholesterol content in extra-large high-density lipoprotein (XL-HDL) particles, measured in mmol/L or similar concentration units. HDL cholesterol is the 'good' cholesterol that helps remove other forms of cholesterol from the bloodstream and artery walls.",0.0,,10,1676,
nightingale_group,VLDL_size,pearson_r,0.46519791390468257,long_masked_head,long_masked_head_main,,,,,all,regression,"Particle size of very-low-density lipoprotein (VLDL) measured in nanometers. VLDL is a lipoprotein produced by the liver that carries triglycerides and cholesterol in the bloodstream. Larger VLDL particles are generally considered less atherogenic than smaller, denser particles.",0.0,,10,1676,
nightingale_group,XL_HDL_P,pearson_r,0.46104085586046983,long_masked_head,long_masked_head_main,,,,,all,regression,"Particle concentration/count of extra-large high-density lipoprotein particles, typically measured in particles per liter (µmol/L or similar units).",0.0,,10,1676,
nightingale_group,HDL_size,pearson_r,0.44477554010824055,long_masked_head,long_masked_head_main,,,,,male,regression,HDL particle size; the average diameter or size classification of HDL particles in nanometers,3.428622157260299e-198,,10,1676,
nightingale_group,L_HDL_CE,pearson_r,0.4379242812921089,long_masked_head,long_masked_head_main,,,,,male,regression,Large HDL Cholesteryl Ester - cholesteryl ester content in large HDL particles,3.317295997129475e-188,,10,1676,
nightingale_group,VLDL_size,pearson_r,0.4367788104578416,long_masked_head,long_masked_head_main,,,,,female,regression,"Particle size of very-low-density lipoprotein (VLDL) measured in nanometers. VLDL is a lipoprotein produced by the liver that carries triglycerides and cholesterol in the bloodstream. Larger VLDL particles are generally considered less atherogenic than smaller, denser particles.",4.239654951509417e-184,,10,1676,
nightingale_group,L_HDL_C,pearson_r,0.4302731061452828,long_masked_head,long_masked_head_main,,,,,male,regression,Large HDL Cholesterol - cholesterol content in large high-density lipoprotein particles (protective 'good' cholesterol subclass),1.0921366928777865e-184,,10,1676,
nightingale_group,L_VLDL_FC,pearson_r,0.4274506106881308,long_masked_head,long_masked_head_main,,,,,all,regression,VLDL free cholesterol - measures the concentration of unesterified cholesterol within very low-density lipoprotein particles,0.0,,10,1676,
nightingale_group,L_VLDL_FC,pearson_r,0.42650574451603723,long_masked_head,long_masked_head_main,,,,,female,regression,VLDL free cholesterol - measures the concentration of unesterified cholesterol within very low-density lipoprotein particles,6.278338220930996e-183,,10,1676,
nightingale_group,L_HDL_P,pearson_r,0.4228438847443717,long_masked_head,long_masked_head_main,,,,,male,regression,"HDL particle number - measures the total number of high-density lipoprotein particles, a key cardiovascular risk marker",8.100293866580815e-182,,10,1676,
nightingale_group,XL_HDL_PL,pearson_r,0.42205530789777573,long_masked_head,long_masked_head_main,,,,,male,regression,"Phospholipid content in extra-large high-density lipoprotein particles, measured in concentration units. Phospholipids are a major structural component of lipoprotein particles.",5.472457545774885e-175,,10,1676,
nightingale_group,L_HDL_FC,pearson_r,0.4186038446654388,long_masked_head,long_masked_head_main,,,,,male,regression,Large HDL Free Cholesterol - free (unesterified) cholesterol content in large HDL particles,8.851789166681713e-171,,10,1676,
nightingale_group,HDL_size,pearson_r,0.41782062209298215,long_masked_head,long_masked_head_main,,,,,female,regression,HDL particle size; the average diameter or size classification of HDL particles in nanometers,1.9702278615649715e-166,,10,1676,
nightingale_group,XL_HDL_CE,pearson_r,0.41541400662197187,long_masked_head,long_masked_head_main,,,,,male,regression,"Cholesteryl ester (CE) content in extra-large high-density lipoprotein particles, measured in concentration units. Cholesteryl esters are the esterified form of cholesterol found within lipoprotein cores.",3.0930344271614583e-167,,10,1676,
nightingale_group,L_HDL_L,pearson_r,0.4130201344835405,long_masked_head,long_masked_head_main,,,,,male,regression,"Large HDL particle size - measures the concentration or size distribution of large high-density lipoprotein particles, which are considered protective against cardiovascular disease",4.377155359316683e-165,,10,1676,
nightingale_group,L_VLDL_C,pearson_r,0.4119543061128554,long_masked_head,long_masked_head_main,,,,,female,regression,"VLDL cholesterol - measures the concentration of cholesterol within very low-density lipoprotein particles, which transport triglycerides and cholesterol",1.0639182583240065e-164,,10,1676,
nightingale_group,GlycA,pearson_r,0.40928169886982496,long_masked_head,long_masked_head_main,,,,,female,regression,Glycoprotein acetyls; a biomarker of low-grade chronic inflammation measured as a continuous concentration level,4.1176015913352136e-164,,10,1677,
nightingale_group,L_VLDL_C,pearson_r,0.4081908793895154,long_masked_head,long_masked_head_main,,,,,all,regression,"VLDL cholesterol - measures the concentration of cholesterol within very low-density lipoprotein particles, which transport triglycerides and cholesterol",0.0,,10,1676,
nightingale_group,XL_HDL_L,pearson_r,0.40749244628807413,long_masked_head,long_masked_head_main,,,,,male,regression,"Lipid content (total lipids) in extra-large high-density lipoprotein particles, measured in concentration units.",3.1569452895052935e-162,,10,1676,
nightingale_group,XL_HDL_C,pearson_r,0.4035680186231283,long_masked_head,long_masked_head_main,,,,,male,regression,"Cholesterol content in extra-large high-density lipoprotein (XL-HDL) particles, measured in mmol/L or similar concentration units. HDL cholesterol is the 'good' cholesterol that helps remove other forms of cholesterol from the bloodstream and artery walls.",1.3284895810138448e-155,,10,1676,
nightingale_group,XL_HDL_PL,pearson_r,0.3996925299318228,long_masked_head,long_masked_head_main,,,,,female,regression,"Phospholipid content in extra-large high-density lipoprotein particles, measured in concentration units. Phospholipids are a major structural component of lipoprotein particles.",9.29814269243902e-146,,10,1676,
nightingale_group,L_HDL_PL,pearson_r,0.3994606835472156,long_masked_head,long_masked_head_main,,,,,male,regression,"HDL phospholipid content - measures the concentration of phospholipids within HDL particles, reflecting lipoprotein composition",5.183815853972491e-154,,10,1676,
nightingale_group,L_HDL_CE,pearson_r,0.39826270762294025,long_masked_head,long_masked_head_main,,,,,female,regression,Large HDL Cholesteryl Ester - cholesteryl ester content in large HDL particles,5.261812137356083e-152,,10,1676,
nightingale_group,L_HDL_C,pearson_r,0.3917044067354862,long_masked_head,long_masked_head_main,,,,,female,regression,Large HDL Cholesterol - cholesterol content in large high-density lipoprotein particles (protective 'good' cholesterol subclass),1.5316319106981602e-146,,10,1676,
nightingale_group,L_HDL_P,pearson_r,0.3884071832426854,long_masked_head,long_masked_head_main,,,,,female,regression,"HDL particle number - measures the total number of high-density lipoprotein particles, a key cardiovascular risk marker",2.2308298973114667e-147,,10,1676,
nightingale_group,XL_HDL_L,pearson_r,0.3879420906072043,long_masked_head,long_masked_head_main,,,,,female,regression,"Lipid content (total lipids) in extra-large high-density lipoprotein particles, measured in concentration units.",1.9356464471879402e-135,,10,1676,
nightingale_group,XL_HDL_CE,pearson_r,0.38698267492925936,long_masked_head,long_masked_head_main,,,,,female,regression,"Cholesteryl ester (CE) content in extra-large high-density lipoprotein particles, measured in concentration units. Cholesteryl esters are the esterified form of cholesterol found within lipoprotein cores.",2.702471599740431e-140,,10,1676,
nightingale_group,XL_HDL_C,pearson_r,0.38217433399645,long_masked_head,long_masked_head_main,,,,,female,regression,"Cholesterol content in extra-large high-density lipoprotein (XL-HDL) particles, measured in mmol/L or similar concentration units. HDL cholesterol is the 'good' cholesterol that helps remove other forms of cholesterol from the bloodstream and artery walls.",2.0583829164918976e-137,,10,1676,
nightingale_group,GlycA,pearson_r,0.3805824449718445,long_masked_head,long_masked_head_main,,,,,all,regression,Glycoprotein acetyls; a biomarker of low-grade chronic inflammation measured as a continuous concentration level,1.4487572532531864e-278,,10,1677,
nightingale_group,L_VLDL_PL,pearson_r,0.3791775133696048,long_masked_head,long_masked_head_main,,,,,all,regression,Very Low-Density Lipoprotein phospholipid content - measures the phospholipid concentration within VLDL particles,4.117417805054849e-281,,10,1676,
nightingale_group,L_HDL_L,pearson_r,0.37361229609293306,long_masked_head,long_masked_head_main,,,,,female,regression,"Large HDL particle size - measures the concentration or size distribution of large high-density lipoprotein particles, which are considered protective against cardiovascular disease",2.7199648266326658e-132,,10,1676,
nightingale_group,L_HDL_FC,pearson_r,0.3733573139936219,long_masked_head,long_masked_head_main,,,,,female,regression,Large HDL Free Cholesterol - free (unesterified) cholesterol content in large HDL particles,1.2132881335590456e-129,,10,1676,
nightingale_group,XL_VLDL_P,pearson_r,0.36811513965036263,long_masked_head,long_masked_head_main,,,,,all,regression,"Particle concentration/count of extra-large VLDL particles, typically measured in µmol/L or particles per liter.",6.1126639374464094e-263,,10,1676,
nightingale_group,L_VLDL_TG,pearson_r,0.36484717872312344,long_masked_head,long_masked_head_main,,,,,all,regression,Very Low-Density Lipoprotein triglyceride content - measures the triglyceride concentration within VLDL particles,3.9883692849084474e-259,,10,1676,
nightingale_group,XL_VLDL_L,pearson_r,0.3641925726765384,long_masked_head,long_masked_head_main,,,,,all,regression,"Total lipid content in extra-large VLDL particles, measured in concentration units.",4.834713089674501e-257,,10,1676,
nightingale_group,XL_VLDL_TG,pearson_r,0.36205888865234803,long_masked_head,long_masked_head_main,,,,,all,regression,"Triglyceride content in extra-large VLDL (very low-density lipoprotein) particles, measured as a percentage of total lipids in XL-VLDL",9.043907234405283e-255,,10,1676,
nightingale_group,L_HDL_PL,pearson_r,0.36018566421390397,long_masked_head,long_masked_head_main,,,,,female,regression,"HDL phospholipid content - measures the concentration of phospholipids within HDL particles, reflecting lipoprotein composition",1.167814179692444e-121,,10,1676,
nightingale_group,L_VLDL_PL,pearson_r,0.35960802123788443,long_masked_head,long_masked_head_main,,,,,female,regression,Very Low-Density Lipoprotein phospholipid content - measures the phospholipid concentration within VLDL particles,1.7443059934764092e-123,,10,1676,
nightingale_group,L_VLDL_TG,pearson_r,0.349741829413732,long_masked_head,long_masked_head_main,,,,,female,regression,Very Low-Density Lipoprotein triglyceride content - measures the triglyceride concentration within VLDL particles,2.719190260559438e-116,,10,1676,
nightingale_group,GlycA,pearson_r,0.34955202432703103,long_masked_head,long_masked_head_main,,,,,male,regression,Glycoprotein acetyls; a biomarker of low-grade chronic inflammation measured as a continuous concentration level,1.077632005660032e-116,,10,1677,
nightingale_group,XL_VLDL_P,pearson_r,0.34908906199299566,long_masked_head,long_masked_head_main,,,,,female,regression,"Particle concentration/count of extra-large VLDL particles, typically measured in µmol/L or particles per liter.",1.0336373815835084e-115,,10,1676,
nightingale_group,XL_VLDL_L,pearson_r,0.34688396839261243,long_masked_head,long_masked_head_main,,,,,female,regression,"Total lipid content in extra-large VLDL particles, measured in concentration units.",4.868288925143723e-114,,10,1676,
nightingale_group,L_VLDL_FC,pearson_r,0.3409043694663738,long_masked_head,long_masked_head_main,,,,,male,regression,VLDL free cholesterol - measures the concentration of unesterified cholesterol within very low-density lipoprotein particles,4.1580411312305964e-109,,10,1676,
nightingale_group,XL_VLDL_TG,pearson_r,0.33845806451294613,long_masked_head,long_masked_head_main,,,,,female,regression,"Triglyceride content in extra-large VLDL (very low-density lipoprotein) particles, measured as a percentage of total lipids in XL-VLDL",1.1957830243138828e-106,,10,1676,
nightingale_group,VLDL_size,pearson_r,0.3322692809574094,long_masked_head,long_masked_head_main,,,,,male,regression,"Particle size of very-low-density lipoprotein (VLDL) measured in nanometers. VLDL is a lipoprotein produced by the liver that carries triglycerides and cholesterol in the bloodstream. Larger VLDL particles are generally considered less atherogenic than smaller, denser particles.",2.9355303115979983e-103,,10,1676,
nightingale_group,L_VLDL_TG,pearson_r,0.3188730074313361,long_masked_head,long_masked_head_main,,,,,male,regression,Very Low-Density Lipoprotein triglyceride content - measures the triglyceride concentration within VLDL particles,5.027702791131071e-97,,10,1676,
nightingale_group,L_VLDL_C,pearson_r,0.3183794221263471,long_masked_head,long_masked_head_main,,,,,male,regression,"VLDL cholesterol - measures the concentration of cholesterol within very low-density lipoprotein particles, which transport triglycerides and cholesterol",3.33618984598812e-95,,10,1676,
nightingale_group,XL_VLDL_TG,pearson_r,0.3164605217659791,long_masked_head,long_masked_head_main,,,,,male,regression,"Triglyceride content in extra-large VLDL (very low-density lipoprotein) particles, measured as a percentage of total lipids in XL-VLDL",9.278199968978157e-94,,10,1676,
nightingale_group,L_VLDL_PL,pearson_r,0.3092452787743802,long_masked_head,long_masked_head_main,,,,,male,regression,Very Low-Density Lipoprotein phospholipid content - measures the phospholipid concentration within VLDL particles,8.245557078191292e-91,,10,1676,
nightingale_group,XL_VLDL_P,pearson_r,0.30711543580891976,long_masked_head,long_masked_head_main,,,,,male,regression,"Particle concentration/count of extra-large VLDL particles, typically measured in µmol/L or particles per liter.",1.4583505511217365e-88,,10,1676,
nightingale_group,XL_VLDL_L,pearson_r,0.3055487299914596,long_masked_head,long_masked_head_main,,,,,male,regression,"Total lipid content in extra-large VLDL particles, measured in concentration units.",1.6836621482081916e-87,,10,1676,
nightingale_group,XL_HDL_P,pearson_r,0.30462221317668625,long_masked_head,long_masked_head_main,,,,,male,regression,"Particle concentration/count of extra-large high-density lipoprotein particles, typically measured in particles per liter (µmol/L or similar units).",3.509812081755014e-87,,10,1676,
nightingale_group,XL_HDL_P,pearson_r,0.24858096984781208,long_masked_head,long_masked_head_main,,,,,female,regression,"Particle concentration/count of extra-large high-density lipoprotein particles, typically measured in particles per liter (µmol/L or similar units).",3.686467660354893e-49,,10,1676,
nightingale_group,HDL_size,pearson_r,0.5954616828117102,long_masked_legs,long_masked_legs_main,,,,,all,regression,HDL particle size; the average diameter or size classification of HDL particles in nanometers,0.0,,10,1676,
nightingale_group,L_HDL_P,pearson_r,0.586319641658059,long_masked_legs,long_masked_legs_main,,,,,all,regression,"HDL particle number - measures the total number of high-density lipoprotein particles, a key cardiovascular risk marker",0.0,,10,1676,
nightingale_group,L_HDL_C,pearson_r,0.5742036026675315,long_masked_legs,long_masked_legs_main,,,,,all,regression,Large HDL Cholesterol - cholesterol content in large high-density lipoprotein particles (protective 'good' cholesterol subclass),0.0,,10,1676,
nightingale_group,L_HDL_L,pearson_r,0.5739345207094388,long_masked_legs,long_masked_legs_main,,,,,all,regression,"Large HDL particle size - measures the concentration or size distribution of large high-density lipoprotein particles, which are considered protective against cardiovascular disease",0.0,,10,1676,
nightingale_group,L_HDL_CE,pearson_r,0.573487513515633,long_masked_legs,long_masked_legs_main,,,,,all,regression,Large HDL Cholesteryl Ester - cholesteryl ester content in large HDL particles,0.0,,10,1676,
nightingale_group,L_HDL_PL,pearson_r,0.5725910862884802,long_masked_legs,long_masked_legs_main,,,,,all,regression,"HDL phospholipid content - measures the concentration of phospholipids within HDL particles, reflecting lipoprotein composition",0.0,,10,1676,
nightingale_group,L_HDL_FC,pearson_r,0.5701902735385161,long_masked_legs,long_masked_legs_main,,,,,all,regression,Large HDL Free Cholesterol - free (unesterified) cholesterol content in large HDL particles,0.0,,10,1676,
nightingale_group,XL_HDL_PL,pearson_r,0.554783135941724,long_masked_legs,long_masked_legs_main,,,,,all,regression,"Phospholipid content in extra-large high-density lipoprotein particles, measured in concentration units. Phospholipids are a major structural component of lipoprotein particles.",0.0,,10,1676,
nightingale_group,XL_HDL_L,pearson_r,0.5454658455897851,long_masked_legs,long_masked_legs_main,,,,,all,regression,"Lipid content (total lipids) in extra-large high-density lipoprotein particles, measured in concentration units.",0.0,,10,1676,
nightingale_group,XL_HDL_CE,pearson_r,0.5429090089552051,long_masked_legs,long_masked_legs_main,,,,,all,regression,"Cholesteryl ester (CE) content in extra-large high-density lipoprotein particles, measured in concentration units. Cholesteryl esters are the esterified form of cholesterol found within lipoprotein cores.",0.0,,10,1676,
nightingale_group,XL_HDL_C,pearson_r,0.5321375016425467,long_masked_legs,long_masked_legs_main,,,,,all,regression,"Cholesterol content in extra-large high-density lipoprotein (XL-HDL) particles, measured in mmol/L or similar concentration units. HDL cholesterol is the 'good' cholesterol that helps remove other forms of cholesterol from the bloodstream and artery walls.",0.0,,10,1676,
nightingale_group,XL_HDL_P,pearson_r,0.4674623044234867,long_masked_legs,long_masked_legs_main,,,,,all,regression,"Particle concentration/count of extra-large high-density lipoprotein particles, typically measured in particles per liter (µmol/L or similar units).",0.0,,10,1676,
nightingale_group,VLDL_size,pearson_r,0.44935459182027754,long_masked_legs,long_masked_legs_main,,,,,all,regression,"Particle size of very-low-density lipoprotein (VLDL) measured in nanometers. VLDL is a lipoprotein produced by the liver that carries triglycerides and cholesterol in the bloodstream. Larger VLDL particles are generally considered less atherogenic than smaller, denser particles.",0.0,,10,1676,
nightingale_group,HDL_size,pearson_r,0.4359946743076197,long_masked_legs,long_masked_legs_main,,,,,male,regression,HDL particle size; the average diameter or size classification of HDL particles in nanometers,2.1819489843735424e-189,,10,1676,
nightingale_group,L_HDL_CE,pearson_r,0.4239507524373528,long_masked_legs,long_masked_legs_main,,,,,male,regression,Large HDL Cholesteryl Ester - cholesteryl ester content in large HDL particles,6.150772005709009e-178,,10,1676,
nightingale_group,L_HDL_P,pearson_r,0.4228402116244906,long_masked_legs,long_masked_legs_main,,,,,male,regression,"HDL particle number - measures the total number of high-density lipoprotein particles, a key cardiovascular risk marker",1.1691273116700265e-181,,10,1676,
nightingale_group,VLDL_size,pearson_r,0.4213799398924073,long_masked_legs,long_masked_legs_main,,,,,female,regression,"Particle size of very-low-density lipoprotein (VLDL) measured in nanometers. VLDL is a lipoprotein produced by the liver that carries triglycerides and cholesterol in the bloodstream. Larger VLDL particles are generally considered less atherogenic than smaller, denser particles.",1.9283833093300876e-168,,10,1676,
nightingale_group,L_HDL_C,pearson_r,0.4212913573434336,long_masked_legs,long_masked_legs_main,,,,,male,regression,Large HDL Cholesterol - cholesterol content in large high-density lipoprotein particles (protective 'good' cholesterol subclass),6.652672772626165e-173,,10,1676,
nightingale_group,XL_HDL_PL,pearson_r,0.41364395047215535,long_masked_legs,long_masked_legs_main,,,,,male,regression,"Phospholipid content in extra-large high-density lipoprotein particles, measured in concentration units. Phospholipids are a major structural component of lipoprotein particles.",6.74100468516268e-169,,10,1676,
nightingale_group,L_VLDL_FC,pearson_r,0.4134884160988442,long_masked_legs,long_masked_legs_main,,,,,all,regression,VLDL free cholesterol - measures the concentration of unesterified cholesterol within very low-density lipoprotein particles,0.0,,10,1676,
nightingale_group,L_VLDL_FC,pearson_r,0.4130996926064391,long_masked_legs,long_masked_legs_main,,,,,female,regression,VLDL free cholesterol - measures the concentration of unesterified cholesterol within very low-density lipoprotein particles,6.838082519070909e-164,,10,1676,
nightingale_group,L_HDL_FC,pearson_r,0.410186157782044,long_masked_legs,long_masked_legs_main,,,,,male,regression,Large HDL Free Cholesterol - free (unesterified) cholesterol content in large HDL particles,6.254968767019988e-164,,10,1676,
nightingale_group,HDL_size,pearson_r,0.40865775319113995,long_masked_legs,long_masked_legs_main,,,,,female,regression,HDL particle size; the average diameter or size classification of HDL particles in nanometers,2.864167577512868e-157,,10,1676,
nightingale_group,L_HDL_L,pearson_r,0.40679757875816713,long_masked_legs,long_masked_legs_main,,,,,male,regression,"Large HDL particle size - measures the concentration or size distribution of large high-density lipoprotein particles, which are considered protective against cardiovascular disease",1.867679581133819e-167,,10,1676,
nightingale_group,XL_HDL_CE,pearson_r,0.4048686738637472,long_masked_legs,long_masked_legs_main,,,,,male,regression,"Cholesteryl ester (CE) content in extra-large high-density lipoprotein particles, measured in concentration units. Cholesteryl esters are the esterified form of cholesterol found within lipoprotein cores.",3.4432078697078017e-162,,10,1676,
nightingale_group,L_VLDL_C,pearson_r,0.4015391874118596,long_masked_legs,long_masked_legs_main,,,,,female,regression,"VLDL cholesterol - measures the concentration of cholesterol within very low-density lipoprotein particles, which transport triglycerides and cholesterol",2.1001160950131246e-152,,10,1676,
nightingale_group,XL_HDL_L,pearson_r,0.4010418729278927,long_masked_legs,long_masked_legs_main,,,,,male,regression,"Lipid content (total lipids) in extra-large high-density lipoprotein particles, measured in concentration units.",1.1071509270092617e-160,,10,1676,
nightingale_group,GlycA,pearson_r,0.4000815597699917,long_masked_legs,long_masked_legs_main,,,,,female,regression,Glycoprotein acetyls; a biomarker of low-grade chronic inflammation measured as a continuous concentration level,1.6219116340403323e-153,,10,1677,
nightingale_group,L_VLDL_C,pearson_r,0.395575433738769,long_masked_legs,long_masked_legs_main,,,,,all,regression,"VLDL cholesterol - measures the concentration of cholesterol within very low-density lipoprotein particles, which transport triglycerides and cholesterol",3.036407343956742e-300,,10,1676,
nightingale_group,XL_HDL_C,pearson_r,0.3935929655800399,long_masked_legs,long_masked_legs_main,,,,,male,regression,"Cholesterol content in extra-large high-density lipoprotein (XL-HDL) particles, measured in mmol/L or similar concentration units. HDL cholesterol is the 'good' cholesterol that helps remove other forms of cholesterol from the bloodstream and artery walls.",6.749654847541917e-150,,10,1676,
nightingale_group,L_HDL_PL,pearson_r,0.3919188835845964,long_masked_legs,long_masked_legs_main,,,,,male,regression,"HDL phospholipid content - measures the concentration of phospholipids within HDL particles, reflecting lipoprotein composition",6.578712747991191e-152,,10,1676,
nightingale_group,L_HDL_CE,pearson_r,0.3903440093733401,long_masked_legs,long_masked_legs_main,,,,,female,regression,Large HDL Cholesteryl Ester - cholesteryl ester content in large HDL particles,1.4318711795647692e-144,,10,1676,
nightingale_group,XL_HDL_PL,pearson_r,0.38960728074510464,long_masked_legs,long_masked_legs_main,,,,,female,regression,"Phospholipid content in extra-large high-density lipoprotein particles, measured in concentration units. Phospholipids are a major structural component of lipoprotein particles.",1.1903696090811664e-139,,10,1676,
nightingale_group,L_HDL_P,pearson_r,0.38697798313161175,long_masked_legs,long_masked_legs_main,,,,,female,regression,"HDL particle number - measures the total number of high-density lipoprotein particles, a key cardiovascular risk marker",4.790198048868691e-146,,10,1676,
nightingale_group,L_HDL_C,pearson_r,0.38687770285723094,long_masked_legs,long_masked_legs_main,,,,,female,regression,Large HDL Cholesterol - cholesterol content in large high-density lipoprotein particles (protective 'good' cholesterol subclass),8.80109423780807e-143,,10,1676,
nightingale_group,XL_HDL_L,pearson_r,0.38077155613260966,long_masked_legs,long_masked_legs_main,,,,,female,regression,"Lipid content (total lipids) in extra-large high-density lipoprotein particles, measured in concentration units.",1.4267508504466326e-135,,10,1676,
nightingale_group,XL_HDL_CE,pearson_r,0.3763584290135899,long_masked_legs,long_masked_legs_main,,,,,female,regression,"Cholesteryl ester (CE) content in extra-large high-density lipoprotein particles, measured in concentration units. Cholesteryl esters are the esterified form of cholesterol found within lipoprotein cores.",1.035843575298871e-129,,10,1676,
nightingale_group,XL_HDL_C,pearson_r,0.3711368096963835,long_masked_legs,long_masked_legs_main,,,,,female,regression,"Cholesterol content in extra-large high-density lipoprotein (XL-HDL) particles, measured in mmol/L or similar concentration units. HDL cholesterol is the 'good' cholesterol that helps remove other forms of cholesterol from the bloodstream and artery walls.",4.822120872882252e-128,,10,1676,
nightingale_group,L_HDL_L,pearson_r,0.36669991481771486,long_masked_legs,long_masked_legs_main,,,,,female,regression,"Large HDL particle size - measures the concentration or size distribution of large high-density lipoprotein particles, which are considered protective against cardiovascular disease",8.634154280665712e-123,,10,1676,
nightingale_group,L_VLDL_PL,pearson_r,0.36612884154406533,long_masked_legs,long_masked_legs_main,,,,,all,regression,Very Low-Density Lipoprotein phospholipid content - measures the phospholipid concentration within VLDL particles,1.245414558739947e-241,,10,1676,
nightingale_group,GlycA,pearson_r,0.3637253315948209,long_masked_legs,long_masked_legs_main,,,,,all,regression,Glycoprotein acetyls; a biomarker of low-grade chronic inflammation measured as a continuous concentration level,5.726324813407842e-251,,10,1677,
nightingale_group,L_HDL_FC,pearson_r,0.36226754742316236,long_masked_legs,long_masked_legs_main,,,,,female,regression,Large HDL Free Cholesterol - free (unesterified) cholesterol content in large HDL particles,1.384227776926241e-122,,10,1676,
nightingale_group,XL_VLDL_P,pearson_r,0.3562311722293823,long_masked_legs,long_masked_legs_main,,,,,all,regression,"Particle concentration/count of extra-large VLDL particles, typically measured in µmol/L or particles per liter.",1.2592866407161054e-227,,10,1676,
nightingale_group,L_VLDL_TG,pearson_r,0.3529289076365469,long_masked_legs,long_masked_legs_main,,,,,all,regression,Very Low-Density Lipoprotein triglyceride content - measures the triglyceride concentration within VLDL particles,4.100634855713464e-222,,10,1676,
nightingale_group,L_HDL_PL,pearson_r,0.35292188652405987,long_masked_legs,long_masked_legs_main,,,,,female,regression,"HDL phospholipid content - measures the concentration of phospholipids within HDL particles, reflecting lipoprotein composition",1.4344919733562791e-114,,10,1676,
nightingale_group,XL_VLDL_L,pearson_r,0.3527017058477222,long_masked_legs,long_masked_legs_main,,,,,all,regression,"Total lipid content in extra-large VLDL particles, measured in concentration units.",1.3636946546433365e-222,,10,1676,
nightingale_group,XL_VLDL_TG,pearson_r,0.35139798430533375,long_masked_legs,long_masked_legs_main,,,,,all,regression,"Triglyceride content in extra-large VLDL (very low-density lipoprotein) particles, measured as a percentage of total lipids in XL-VLDL",7.148335710940555e-223,,10,1676,
nightingale_group,L_VLDL_PL,pearson_r,0.3315075019534905,long_masked_legs,long_masked_legs_main,,,,,female,regression,Very Low-Density Lipoprotein phospholipid content - measures the phospholipid concentration within VLDL particles,1.5305483234462267e-89,,10,1676,
nightingale_group,L_VLDL_TG,pearson_r,0.3261889125554209,long_masked_legs,long_masked_legs_main,,,,,female,regression,Very Low-Density Lipoprotein triglyceride content - measures the triglyceride concentration within VLDL particles,3.2405018561752085e-86,,10,1676,
nightingale_group,XL_VLDL_P,pearson_r,0.32425976979013227,long_masked_legs,long_masked_legs_main,,,,,female,regression,"Particle concentration/count of extra-large VLDL particles, typically measured in µmol/L or particles per liter.",3.39760429529414e-85,,10,1676,
nightingale_group,GlycA,pearson_r,0.3242505807274608,long_masked_legs,long_masked_legs_main,,,,,male,regression,Glycoprotein acetyls; a biomarker of low-grade chronic inflammation measured as a continuous concentration level,1.3468560976452816e-98,,10,1677,
